10,0.4677,0.3712,1.2213,1.3881
10,0.4128,0.3647,1.2603,1.4132
10,0.4452,0.382,1.2142,1.6535
11,0.8701,0.744,1.6625,1.4216
11,0.3892,0.3224,1.2327,1.3852
11,0.3967,0.3407,1.217,1.3713
11,0.429,0.3752,2.2636,1.8458
11,0.403,0.3569,1.2481,1.4016
11,0.3944,0.3612,1.2248,1.4003
11,0.4143,0.3601,1.2191,2.5333
11,0.7871,0.3705,1.2409,1.4122
11,0.4082,0.337,1.2091,1.3688
11,0.3774,0.3213,1.2268,1.3512
12,0.3814,0.6086,2.4175,1.4006
12,0.3892,0.3238,1.227,1.3892
12,0.3967,0.3418,1.2076,1.3592
12,0.3809,0.3481,1.3476,2.807
12,0.369,0.3237,1.2252,1.3455
12,0.3782,0.3356,1.2254,1.4173
12,0.4173,0.3457,1.2274,1.46
12,0.8808,0.7441,1.8021,1.4255
12,0.3599,0.3058,1.2265,1.3759
12,0.3692,0.3292,1.2112,1.3595
13,0.3773,0.3187,1.8998,2.1739
13,0.3561,0.3087,1.1981,1.3679
13,0.4182,0.3216,1.2225,1.3669
13,0.38,0.3247,1.2211,1.8587
13,0.7981,0.6683,1.4775,1.394
13,0.3553,0.3075,1.2196,1.3938
13,0.3435,0.2976,1.2308,1.3813
13,0.364,0.3253,2.0701,2.0955
13,0.3516,0.301,1.2233,1.4014
13,0.3799,0.3222,1.1988,1.3532
14,0.3278,0.2864,1.2158,1.9135
14,0.7476,0.637,1.4676,1.3859
14,0.3281,0.2707,1.2165,1.3538
14,0.3479,0.3074,1.2329,1.3844
14,0.3149,0.2698,1.8515,2.2641
14,0.3343,0.2787,1.2308,1.4143
14,0.3378,0.3087,1.2263,1.3724
14,0.3345,0.3051,1.2286,1.6413
14,0.8148,0.7025,1.6718,1.3805
14,0.3441,0.2922,1.2274,1.3451
15,0.3314,0.2978,1.2288,1.4085
15,0.3549,0.2913,1.797,2.3369
15,0.3401,0.311,1.2233,1.388
15,0.3285,0.2893,1.2257,1.3737
15,0.3562,0.3103,1.2231,1.7147
15,0.6963,0.6008,1.7388,1.3615
15,0.3323,0.2939,1.2055,1.3497
15,0.3318,0.2851,1.2057,1.3635
15,0.3565,0.2921,1.5471,2.6152
15,0.3276,0.2709,1.2162,1.3715
16,0.3046,0.2723,1.2885,1.3948
16,0.3278,0.2722,1.2809,1.3811
16,0.6357,0.6334,2.12,1.3769
16,0.3172,0.2814,1.2662,1.4121
16,0.3252,0.2976,1.2927,1.4123
16,0.3341,0.2815,1.5704,2.6306
16,0.3216,0.2883,1.2688,1.3846
16,0.3226,0.2608,1.2355,1.3864
16,0.3352,0.2735,1.2198,1.3972
16,0.5342,0.5761,2.2068,1.3789
18,0.2826,0.2439,1.2166,1.4108
18,0.287,0.2456,1.2174,1.3985
18,0.2884,0.2382,1.234,2.6637
18,0.5084,0.234,1.2188,1.4042
18,0.2735,0.2292,1.235,1.4272
18,0.2707,0.2329,1.2284,1.3848
18,0.2779,0.2447,2.2617,1.8604
18,0.2897,0.2298,1.2287,1.4159
18,0.2786,0.2383,1.2434,1.4161
18,0.281,0.2373,1.3857,1.9594
